# doubletapd trace v1
# travel_mm=3.5000
us,k1_mm,k2_mm
32087192,3.3426,3.5000
32088192,3.3050,3.5000
32089196,3.2742,3.5000
32090192,3.2434,3.5000
32091194,3.2229,3.5000
32092192,3.1955,3.5000
32093192,3.1613,3.5000
32094192,3.1339,3.5000
32095192,3.1065,3.5000
32096192,3.0758,3.5000
32097187,3.0484,3.5000
32098192,3.0210,3.5000
32099192,2.9971,3.5000
32100192,2.9765,3.5000
32101192,2.9423,3.5000
32102192,2.9184,3.5000
32103193,2.8876,3.5000
32104192,2.8568,3.5000
32105214,2.8260,3.5000
32106193,2.8021,3.5000
32107259,2.7781,3.5000
32108193,2.7576,3.5000
32109259,2.7199,3.5000
32110195,2.6926,3.5000
32111264,2.6686,3.5000
32112193,2.6515,3.5000
32113264,2.6173,3.5000
32114193,2.6036,3.5000
32115263,2.5797,3.5000
32116192,2.5660,3.5000
32117260,2.5352,3.5000
32118193,2.5044,3.5000
32119244,2.4839,3.5000
32120193,2.4565,3.5000
32121261,2.4360,3.5000
32122196,2.4052,3.5000
32123259,2.3915,3.5000
32124194,2.3744,3.5000
32125235,2.3504,3.5000
32126193,2.3402,3.5000
32127191,2.3231,3.5000
32128194,2.3128,3.5000
32129190,2.3025,3.5000
32130193,2.2957,3.5000
32131190,2.2854,3.5000
32132193,2.2752,3.5000
32141196,2.2786,3.5000
32142195,2.2889,3.5000
32143191,2.2991,3.5000
32144193,2.3128,3.5000
32145190,2.3402,3.5000
32146194,2.3641,3.5000
32147192,2.3983,3.5000
32148189,2.4326,3.5000
32149190,2.4531,3.5000
32150194,2.4941,3.5000
32151191,2.5557,3.5000
32152193,2.6002,3.5000
32153190,2.6618,3.5000
32154193,2.7097,3.5000
32155191,2.7713,3.5000
32156195,2.8397,3.5000
32157191,2.9081,3.5000
32158198,2.9902,3.5000
32159191,3.0415,3.5000
32160190,3.1237,3.5000
32161191,3.2058,3.5000
32162196,3.2981,3.5000
32163191,3.3905,3.5000
32164190,3.4453,3.5000
32165190,3.5000,3.5000
32249205,3.5000,3.4966
32250189,3.5000,3.4692
32251198,3.5000,3.4589
32252199,3.5000,3.4282
32253203,3.5000,3.3939
32254193,3.5000,3.3631
32255192,3.5000,3.3324
32256198,3.5000,3.3118
32257194,3.5000,3.2776
32258188,3.5000,3.2502
32259192,3.5000,3.2229
32260192,3.5000,3.1921
32261192,3.5000,3.1784
32262192,3.5000,3.1442
32263192,3.5000,3.1134
32264192,3.5000,3.0860
32265197,3.5000,3.0587
32266198,3.5000,3.0313
32267192,3.5000,3.0142
32268196,3.5000,2.9868
32269197,3.5000,2.9629
32270196,3.5000,2.9355
32271192,3.5000,2.9115
32272197,3.5000,2.8842
32273192,3.5000,2.8773
32274194,3.5000,2.8500
32275192,3.5000,2.8260
32276192,3.5000,2.8055
32277192,3.5000,2.7884
32278195,3.5000,2.7678
32279192,3.5000,2.7507
32280198,3.5000,2.7268
32281198,3.5000,2.7131
32282197,3.5000,2.7028
32283193,3.5000,2.6823
32284192,3.5000,2.6481
32285192,3.5000,2.6310
32286193,3.5000,2.6207
32287192,3.5000,2.6002
32288193,3.5000,2.5797
32289193,3.5000,2.5626
32290192,3.5000,2.5523
32291193,3.5000,2.5352
32292193,3.5000,2.5181
32293192,3.5000,2.5078
32294192,3.5000,2.5010
32295193,3.5000,2.4941
32296198,3.5000,2.4873
32297193,3.5000,2.4736
32298197,3.5000,2.4668
32299193,3.5000,2.4599
32300192,3.5000,2.4497
32305199,3.5000,2.4531
32306198,3.5000,2.4599
32307198,3.5000,2.4873
32308193,3.5000,2.5147
32309198,3.5000,2.5420
32310193,3.5000,2.5797
32311193,3.5000,2.6276
32312198,3.5000,2.6755
32313198,3.5000,2.7405
32314197,3.5000,2.7815
32315198,3.5000,2.8328
32316198,3.5000,2.8876
32317194,3.5000,2.9526
32318193,3.5000,3.0108
32319198,3.5000,3.0518
32320195,3.5000,3.1134
32321199,3.5000,3.1887
32322193,3.5000,3.2639
32323193,3.5000,3.3152
32324193,3.5000,3.3974
32325188,3.5000,3.4829
32326254,3.5000,3.5000
32404285,3.4966,3.5000
32405240,3.4829,3.5000
32406266,3.4521,3.5000
32407229,3.4350,3.5000
32408236,3.4042,3.5000
32409236,3.3905,3.5000
32410198,3.3734,3.5000
32411228,3.3529,3.5000
32412203,3.3358,3.5000
32413230,3.3187,3.5000
32414196,3.3016,3.5000
32415230,3.2913,3.5000
32416195,3.2810,3.5000
32417232,3.2708,3.5000
32418195,3.2571,3.5000
32419222,3.2468,3.5000
32420201,3.2366,3.5000
32421231,3.2229,3.5000
32422195,3.2092,3.5000
32423233,3.1989,3.5000
32424195,3.1852,3.5000
32425227,3.1784,3.5000
32426195,3.1681,3.5000
32427228,3.1647,3.5000
32428195,3.1579,3.5000
32429231,3.1510,3.5000
32430195,3.1442,3.5000
32443221,3.1476,3.5000
32444200,3.1510,3.5000
32445232,3.1613,3.5000
32446195,3.1681,3.5000
32447230,3.1784,3.5000
32448196,3.1955,3.5000
32449228,3.2058,3.5000
32450200,3.2229,3.5000
32451237,3.2331,3.5000
32452195,3.2468,3.5000
32453252,3.2742,3.5000
32454196,3.2879,3.5000
32455196,3.2981,3.5000
32456196,3.3152,3.5000
32457198,3.3460,3.5000
32458197,3.3631,3.5000
32459191,3.3974,3.5000
32460203,3.4316,3.5000
32461193,3.4589,3.5000
32462210,3.4932,3.5000
32463196,3.5000,3.5000
32530291,3.5000,3.4897
32531201,3.5000,3.4692
32532196,3.5000,3.4384
32533201,3.5000,3.4042
32534197,3.5000,3.3837
32535192,3.5000,3.3426
32536196,3.5000,3.3016
32537197,3.5000,3.2639
32538196,3.5000,3.2366
32539203,3.5000,3.1955
32540196,3.5000,3.1579
32541197,3.5000,3.1168
32542196,3.5000,3.0860
32543196,3.5000,3.0450
32544196,3.5000,3.0039
32545192,3.5000,2.9731
32546201,3.5000,2.9355
32547197,3.5000,2.9184
32548196,3.5000,2.8739
32549196,3.5000,2.8431
32550196,3.5000,2.8157
32551196,3.5000,2.7815
32552196,3.5000,2.7542
32553197,3.5000,2.7439
32554196,3.5000,2.7028
32555196,3.5000,2.6720
32556198,3.5000,2.6447
32557203,3.5000,2.6207
32558197,3.5000,2.5934
32559197,3.5000,2.5694
32560196,3.5000,2.5386
32561197,3.5000,2.5283
32562197,3.5000,2.5112
32563196,3.5000,2.4941
32564197,3.5000,2.4668
32565197,3.5000,2.4462
32566198,3.5000,2.4394
32567198,3.5000,2.4291
32568194,3.5000,2.4120
32569198,3.5000,2.3983
32570198,3.5000,2.3881
32571198,3.5000,2.3847
32572198,3.5000,2.3778
32573198,3.5000,2.3744
32579199,3.5000,2.3847
32580198,3.5000,2.3949
32581202,3.5000,2.4154
32582198,3.5000,2.4291
32583198,3.5000,2.4565
32584199,3.5000,2.4839
32585198,3.5000,2.5078
32586198,3.5000,2.5455
32587198,3.5000,2.5557
32588198,3.5000,2.5899
32589198,3.5000,2.6241
32590197,3.5000,2.6618
32591197,3.5000,2.7063
32592193,3.5000,2.7439
32593197,3.5000,2.7781
32594194,3.5000,2.8123
32595198,3.5000,2.8602
32596198,3.5000,2.9218
32597198,3.5000,2.9868
32598198,3.5000,3.0313
32599202,3.5000,3.1065
32600200,3.5000,3.1852
32601198,3.5000,3.2468
32602198,3.5000,3.3255
32603198,3.5000,3.4213
32604198,3.5000,3.5000
32678212,3.4966,3.5000
32679199,3.4829,3.5000
32680199,3.4624,3.5000
32681199,3.4350,3.5000
32682203,3.4145,3.5000
32683206,3.3803,3.5000
32684199,3.3631,3.5000
32685199,3.3324,3.5000
32686199,3.3084,3.5000
32687199,3.2742,3.5000
32688206,3.2571,3.5000
32689199,3.2331,3.5000
32690207,3.2023,3.5000
32691206,3.1750,3.5000
32692199,3.1476,3.5000
32693206,3.1134,3.5000
32694199,3.0860,3.5000
32695199,3.0552,3.5000
32696199,3.0279,3.5000
32697205,2.9936,3.5000
32698199,2.9594,3.5000
32699209,2.9184,3.5000
32700195,2.8739,3.5000
32701208,2.8500,3.5000
32702199,2.8089,3.5000
32703199,2.7747,3.5000
32704199,2.7405,3.5000
32705195,2.6926,3.5000
32706199,2.6652,3.5000
32707207,2.6310,3.5000
32708195,2.6070,3.5000
32709198,2.5694,3.5000
32710207,2.5455,3.5000
32711200,2.5078,3.5000
32712199,2.4668,3.5000
32713200,2.4394,3.5000
32714200,2.3949,3.5000
32715200,2.3675,3.5000
32716195,2.3402,3.5000
32717206,2.3162,3.5000
32718200,2.2820,3.5000
32719204,2.2546,3.5000
32720206,2.2273,3.5000
32721199,2.1931,3.5000
32722200,2.1623,3.5000
32723200,2.1315,3.5000
32724200,2.1041,3.5000
32725199,2.0836,3.5000
32726200,2.0528,3.5000
32727200,2.0288,3.5000
32728200,2.0083,3.5000
32729207,1.9878,3.5000
32730206,1.9673,3.5000
32731200,1.9467,3.5000
32732199,1.9365,3.5000
32733200,1.9194,3.5000
32734200,1.8988,3.5000
32735199,1.8920,3.5000
32736200,1.8851,3.5000
32737200,1.8680,3.5000
32743201,1.8749,3.5000
32744200,1.8851,3.5000
32745200,1.9057,3.5000
32746200,1.9399,3.5000
32747200,1.9604,3.5000
32748207,1.9912,3.5000
32749200,2.0323,3.5000
32750200,2.0665,3.5000
32751200,2.1281,3.5000
32752200,2.1760,3.5000
32753201,2.2444,3.5000
32754207,2.2957,3.5000
32755201,2.3778,3.5000
32756201,2.4531,3.5000
32757206,2.5455,3.5000
32758201,2.6549,3.5000
32759200,2.7199,3.5000
32760206,2.8363,3.5000
32761195,2.9492,3.5000
32762200,3.0758,3.5000
32763200,3.2092,3.5000
32764200,3.2879,3.5000
32765200,3.4350,3.5000
32766200,3.5000,3.5000
32852212,3.5000,3.4966
32853202,3.5000,3.4829
32854197,3.5000,3.4589
32855202,3.5000,3.4384
32856203,3.5000,3.4179
32857249,3.5000,3.3974
32858202,3.5000,3.3700
32859250,3.5000,3.3563
32860202,3.5000,3.3460
32861236,3.5000,3.3255
32862202,3.5000,3.3152
32863241,3.5000,3.3050
32864202,3.5000,3.2947
32865264,3.5000,3.2913
32866202,3.5000,3.2845
32867270,3.5000,3.2810
32873202,3.5000,3.2845
32874238,3.5000,3.2879
32875202,3.5000,3.3016
32876232,3.5000,3.3152
32877202,3.5000,3.3289
32878237,3.5000,3.3460
32879202,3.5000,3.3666
32880231,3.5000,3.3871
32881202,3.5000,3.4145
32882240,3.5000,3.4316
32883202,3.5000,3.4555
32884238,3.5000,3.4863
32885202,3.5000,3.5000
32967212,3.4932,3.5000
32968206,3.4829,3.5000
32969205,3.4589,3.5000
32970212,3.4418,3.5000
32971206,3.4282,3.5000
32972205,3.4145,3.5000
32973205,3.3939,3.5000
32974206,3.3871,3.5000
32975199,3.3700,3.5000
32976204,3.3666,3.5000
32977205,3.3529,3.5000
32978205,3.3358,3.5000
32979205,3.3255,3.5000
32980205,3.3152,3.5000
32981205,3.3016,3.5000
32982214,3.2947,3.5000
32983221,3.2810,3.5000
32984201,3.2742,3.5000
32985204,3.2674,3.5000
32986205,3.2537,3.5000
32987206,3.2434,3.5000
32988206,3.2400,3.5000
32989224,3.2366,3.5000
32990219,3.2263,3.5000
32991205,3.2229,3.5000
32992222,3.2195,3.5000
32993210,3.2160,3.5000
32995218,3.2058,3.5000
32999212,3.2023,3.5000
33007224,3.2058,3.5000
33008207,3.2195,3.5000
33009205,3.2297,3.5000
33010208,3.2468,3.5000
33011200,3.2639,3.5000
33012206,3.2845,3.5000
33013217,3.2981,3.5000
33014208,3.3118,3.5000
33015218,3.3324,3.5000
33016208,3.3666,3.5000
33017218,3.3905,3.5000
33018206,3.4247,3.5000
33019205,3.4624,3.5000
33020212,3.4795,3.5000
33021204,3.5000,3.5000
33109222,3.5000,3.4966
33110203,3.5000,3.4795
33111202,3.5000,3.4624
33112201,3.5000,3.4453
33113202,3.5000,3.4282
33114248,3.5000,3.4042
33115221,3.5000,3.3905
33116202,3.5000,3.3563
33117203,3.5000,3.3324
33118202,3.5000,3.3084
33119205,3.5000,3.2845
33120202,3.5000,3.2742
33121203,3.5000,3.2434
33122202,3.5000,3.2195
33123206,3.5000,3.1921
33124215,3.5000,3.1784
33125205,3.5000,3.1579
33126218,3.5000,3.1373
33127205,3.5000,3.1339
33128215,3.5000,3.1031
33129205,3.5000,3.0860
33130202,3.5000,3.0655
33131203,3.5000,3.0552
33132201,3.5000,3.0415
33133203,3.5000,3.0244
33134202,3.5000,3.0108
33135203,3.5000,3.0039
33136201,3.5000,2.9971
33137203,3.5000,2.9936
33138215,3.5000,2.9902
33139203,3.5000,2.9834
33140215,3.5000,2.9765
33144219,3.5000,2.9800
33145202,3.5000,2.9834
33146219,3.5000,2.9936
33147202,3.5000,2.9971
33148203,3.5000,3.0176
33149202,3.5000,3.0244
33150203,3.5000,3.0415
33151205,3.5000,3.0655
33152203,3.5000,3.0826
33153202,3.5000,3.1031
33154203,3.5000,3.1271
33155202,3.5000,3.1510
33156205,3.5000,3.1887
33157202,3.5000,3.2126
33158219,3.5000,3.2502
33159202,3.5000,3.2947
33160203,3.5000,3.3324
33161212,3.5000,3.3768
33162203,3.5000,3.4282
33163244,3.5000,3.4829
33164203,3.5000,3.5000
33224239,3.4897,3.5000
33225231,3.4829,3.5000
33226216,3.4521,3.5000
33227229,3.4247,3.5000
33228245,3.4008,3.5000
33229227,3.3768,3.5000
33230202,3.3495,3.5000
33231232,3.3255,3.5000
33232208,3.3016,3.5000
33233228,3.2776,3.5000
33234216,3.2571,3.5000
33235227,3.2366,3.5000
33236215,3.2160,3.5000
33237226,3.1955,3.5000
33238206,3.1784,3.5000
33239227,3.1544,3.5000
33240206,3.1373,3.5000
33241227,3.1168,3.5000
33242216,3.1065,3.5000
33243228,3.0929,3.5000
33244215,3.0826,3.5000
33245228,3.0758,3.5000
33246215,3.0621,3.5000
33247227,3.0518,3.5000
33248207,3.0450,3.5000
33249227,3.0347,3.5000
33250219,3.0313,3.5000
33251224,3.0279,3.5000
33252214,3.0244,3.5000
33253229,3.0176,3.5000
33262223,3.0210,3.5000
33263228,3.0244,3.5000
33264217,3.0381,3.5000
33265226,3.0587,3.5000
33266213,3.0723,3.5000
33267228,3.0963,3.5000
33268213,3.1237,3.5000
33269224,3.1510,3.5000
33270212,3.1818,3.5000
33271223,3.2195,3.5000
33272213,3.2571,3.5000
33273224,3.2776,3.5000
33274214,3.3187,3.5000
33275227,3.3597,3.5000
33276213,3.4076,3.5000
33277224,3.4316,3.5000
33278206,3.4761,3.5000
33279246,3.4966,3.5000
33280212,3.5000,3.5000
33352227,3.5000,3.4966
33353210,3.5000,3.4795
33354220,3.5000,3.4726
33355210,3.5000,3.4589
33356222,3.5000,3.4350
33357217,3.5000,3.4042
33358221,3.5000,3.3734
33359208,3.5000,3.3495
33360220,3.5000,3.3255
33361207,3.5000,3.3016
33362210,3.5000,3.2947
33363210,3.5000,3.2605
33364215,3.5000,3.2366
33365209,3.5000,3.2195
33366214,3.5000,3.1989
33367208,3.5000,3.1784
33368208,3.5000,3.1613
33369208,3.5000,3.1442
33370208,3.5000,3.1237
33371208,3.5000,3.1031
33372210,3.5000,3.0929
33373208,3.5000,3.0689
33374209,3.5000,3.0587
33375210,3.5000,3.0381
33376215,3.5000,3.0176
33377208,3.5000,3.0142
33378211,3.5000,2.9936
33379208,3.5000,2.9765
33380214,3.5000,2.9629
33381208,3.5000,2.9457
33382210,3.5000,2.9389
33383208,3.5000,2.9218
33384215,3.5000,2.9115
33385215,3.5000,2.8978
33386207,3.5000,2.8910
33387208,3.5000,2.8876
33388212,3.5000,2.8807
33389216,3.5000,2.8739
33390206,3.5000,2.8705
33391209,3.5000,2.8602
33392208,3.5000,2.8568
33394205,3.5000,2.8500
33395214,3.5000,2.8431
33397212,3.5000,2.8397
33398215,3.5000,2.8363
33399216,3.5000,2.8294
33417218,3.5000,2.8328
33418215,3.5000,2.8363
33419209,3.5000,2.8431
33420214,3.5000,2.8500
33421214,3.5000,2.8534
33422213,3.5000,2.8636
33423213,3.5000,2.8739
33424213,3.5000,2.8944
33425213,3.5000,2.9150
33426215,3.5000,2.9321
33427213,3.5000,2.9560
33428212,3.5000,2.9731
33429217,3.5000,3.0005
33430209,3.5000,3.0210
33431212,3.5000,3.0484
33432204,3.5000,3.0689
33433212,3.5000,3.0894
33434212,3.5000,3.1168
33435214,3.5000,3.1476
33436212,3.5000,3.1716
33437217,3.5000,3.2023
33438212,3.5000,3.2229
33439213,3.5000,3.2537
33440211,3.5000,3.2879
33441209,3.5000,3.3289
33442211,3.5000,3.3563
33443212,3.5000,3.4008
33444212,3.5000,3.4453
33445221,3.5000,3.5000
33649215,3.5000,3.4932
33650221,3.5000,3.4761
33651210,3.5000,3.4555
33652251,3.5000,3.4213
33653220,3.5000,3.3734
33654226,3.5000,3.3289
33655221,3.5000,3.2810
33656228,3.5000,3.2571
33657211,3.5000,3.1955
33658216,3.5000,3.1510
33659220,3.5000,3.0997
33660220,3.5000,3.0758
33661208,3.5000,3.0210
33662216,3.5000,2.9663
33663218,3.5000,2.9218
33664218,3.5000,2.8807
33665219,3.5000,2.8465
33666208,3.5000,2.8021
33667218,3.5000,2.7644
33668212,3.5000,2.7199
33669208,3.5000,2.6994
33670218,3.5000,2.6549
33671219,3.5000,2.6241
33672209,3.5000,2.5968
33673218,3.5000,2.5660
33674209,3.5000,2.5283
33675219,3.5000,2.5010
33676215,3.5000,2.4941
33677217,3.5000,2.4633
33678217,3.5000,2.4360
33679217,3.5000,2.4154
33680208,3.5000,2.3949
33681217,3.5000,2.3675
33682217,3.5000,2.3641
33683222,3.5000,2.3504
33684213,3.5000,2.3368
33685211,3.5000,2.3333
33686210,3.5000,2.3299
33687219,3.5000,2.3231
33688267,3.5000,2.3196
33689222,3.5000,2.3128
33695266,3.5000,2.3162
33696213,3.5000,2.3231
33697249,3.5000,2.3436
33698220,3.5000,2.3573
33699248,3.5000,2.3641
33700220,3.5000,2.3881
33701219,3.5000,2.4052
33702219,3.5000,2.4257
33703224,3.5000,2.4497
33704219,3.5000,2.4702
33705218,3.5000,2.4941
33706223,3.5000,2.5147
33707211,3.5000,2.5318
33708215,3.5000,2.5660
33709218,3.5000,2.6036
33710219,3.5000,2.6344
33711218,3.5000,2.6720
33712218,3.5000,2.7028
33713257,3.5000,2.7405
33714212,3.5000,2.7849
33715217,3.5000,2.8260
33716221,3.5000,2.8773
33717231,3.5000,2.9115
33718229,3.5000,2.9663
33719224,3.5000,3.0313
33720236,3.5000,3.0963
33721212,3.5000,3.1373
33722216,3.5000,3.2092
33723222,3.5000,3.2913
33724213,3.5000,3.3529
33725218,3.5000,3.4350
33726222,3.5000,3.5000
33795226,3.4966,3.5000
33796228,3.4795,3.5000
33797218,3.4487,3.5000
33798215,3.4247,3.5000
33799225,3.3974,3.5000
33800222,3.3837,3.5000
33801218,3.3563,3.5000
33802215,3.3392,3.5000
33803220,3.3084,3.5000
33804215,3.2947,3.5000
33805215,3.2708,3.5000
33806217,3.2434,3.5000
33807216,3.2160,3.5000
33808215,3.2023,3.5000
33809215,3.1784,3.5000
33810215,3.1579,3.5000
33811215,3.1373,3.5000
33812215,3.1168,3.5000
33813215,3.0929,3.5000
33814215,3.0655,3.5000
33815215,3.0518,3.5000
33816215,3.0244,3.5000
33817215,3.0142,3.5000
33818216,2.9902,3.5000
33819220,2.9663,3.5000
33820215,2.9492,3.5000
33821215,2.9286,3.5000
33822215,2.9047,3.5000
33823215,2.8807,3.5000
33824221,2.8602,3.5000
33825215,2.8397,3.5000
33826220,2.8328,3.5000
33827215,2.8089,3.5000
33828215,2.7952,3.5000
33829215,2.7781,3.5000
33830215,2.7610,3.5000
33831215,2.7439,3.5000
33832215,2.7336,3.5000
33833215,2.7165,3.5000
33834215,2.6994,3.5000
33835225,2.6857,3.5000
33836221,2.6720,3.5000
33837221,2.6652,3.5000
33838220,2.6549,3.5000
33839221,2.6447,3.5000
33840215,2.6241,3.5000
33841220,2.6207,3.5000
33842220,2.6105,3.5000
33843212,2.5968,3.5000
33845215,2.5934,3.5000
33846215,2.5899,3.5000
33847215,2.5865,3.5000
33848215,2.5831,3.5000
33851215,2.5762,3.5000
33859227,2.5831,3.5000
33860215,2.6036,3.5000
33861221,2.6241,3.5000
33862216,2.6584,3.5000
33863222,2.6891,3.5000
33864215,2.7405,3.5000
33865221,2.7713,3.5000
33866217,2.8363,3.5000
33867221,2.9218,3.5000
33868217,3.0039,3.5000
33869215,3.0723,3.5000
33870216,3.1544,3.5000
33871224,3.2674,3.5000
33872217,3.3803,3.5000
33873220,3.5000,3.5000
33941223,3.5000,3.4897
33942224,3.5000,3.4761
33943217,3.5000,3.4521
33944221,3.5000,3.4384
33945228,3.5000,3.4042
33946224,3.5000,3.3666
33947212,3.5000,3.3392
33948220,3.5000,3.3084
33949218,3.5000,3.2845
33950222,3.5000,3.2537
33951224,3.5000,3.2229
33952220,3.5000,3.1921
33953217,3.5000,3.1716
33954220,3.5000,3.1373
33955217,3.5000,3.1100
33956222,3.5000,3.0792
33957217,3.5000,3.0552
33958221,3.5000,3.0313
33959224,3.5000,3.0176
33960220,3.5000,2.9834
33961222,3.5000,2.9594
33962220,3.5000,2.9389
33963218,3.5000,2.9184
33964222,3.5000,2.9047
33965224,3.5000,2.8876
33966222,3.5000,2.8739
33967224,3.5000,2.8568
33968220,3.5000,2.8500
33969218,3.5000,2.8465
33970221,3.5000,2.8397
33971220,3.5000,2.8363
33972223,3.5000,2.8294
33975228,3.5000,2.8260
33982221,3.5000,2.8294
33983218,3.5000,2.8328
33984222,3.5000,2.8363
33985218,3.5000,2.8397
33986216,3.5000,2.8465
33987228,3.5000,2.8568
33988220,3.5000,2.8705
33989225,3.5000,2.8807
33990223,3.5000,2.8910
33991225,3.5000,2.9115
33992221,3.5000,2.9218
33993218,3.5000,2.9423
33994220,3.5000,2.9526
33995224,3.5000,2.9663
33996220,3.5000,2.9902
33997218,3.5000,3.0108
33998221,3.5000,3.0279
33999219,3.5000,3.0484
34000220,3.5000,3.0723
34001217,3.5000,3.0997
34002220,3.5000,3.1271
34003218,3.5000,3.1579
34004220,3.5000,3.1887
34005227,3.5000,3.2229
34006224,3.5000,3.2776
34007216,3.5000,3.3460
34008221,3.5000,3.4213
34009222,3.5000,3.4761
34010222,3.5000,3.5000
34060223,3.4932,3.5000
34061222,3.4658,3.5000
34062229,3.4350,3.5000
34063223,3.3974,3.5000
34064218,3.3666,3.5000
34065228,3.3358,3.5000
34066224,3.3152,3.5000
34067223,3.2708,3.5000
34068223,3.2331,3.5000
34069223,3.2092,3.5000
34070217,3.1750,3.5000
34071217,3.1339,3.5000
34072218,3.1065,3.5000
34073218,3.0792,3.5000
34074218,3.0484,3.5000
34075217,3.0176,3.5000
34076218,2.9834,3.5000
34077226,2.9731,3.5000
34078214,2.9321,3.5000
34079217,2.9081,3.5000
34080217,2.8842,3.5000
34081217,2.8568,3.5000
34082217,2.8260,3.5000
34083217,2.7986,3.5000
34084218,2.7678,3.5000
34085218,2.7576,3.5000
34086218,2.7370,3.5000
34087217,2.7131,3.5000
34088217,2.6926,3.5000
34089219,2.6823,3.5000
34090224,2.6584,3.5000
34091218,2.6549,3.5000
34092218,2.6447,3.5000
34093218,2.6310,3.5000
34094217,2.6241,3.5000
34095218,2.6173,3.5000
34096223,2.6105,3.5000
34097217,2.6070,3.5000
34098217,2.6036,3.5000
34104220,2.6002,3.5000
34107220,2.6036,3.5000
34108225,2.6105,3.5000
34109223,2.6241,3.5000
34110224,2.6310,3.5000
34111218,2.6515,3.5000
34112218,2.6720,3.5000
34113218,2.6823,3.5000
34114218,2.7131,3.5000
34115218,2.7370,3.5000
34116218,2.7542,3.5000
34117223,2.7815,3.5000
34118218,2.8157,3.5000
34119224,2.8397,3.5000
34120220,2.8500,3.5000
34121221,2.8842,3.5000
34122219,2.9115,3.5000
34123223,2.9423,3.5000
34124219,2.9834,3.5000
34125222,3.0450,3.5000
34126224,3.0655,3.5000
34127221,3.1168,3.5000
34128226,3.1784,3.5000
34129221,3.2297,3.5000
34130219,3.2947,3.5000
34131227,3.3324,3.5000
34132228,3.3905,3.5000
34133222,3.4521,3.5000
34134219,3.5000,3.5000
34196230,3.5000,3.4932
34197233,3.5000,3.4897
34198223,3.5000,3.4624
34199220,3.5000,3.4316
34200228,3.5000,3.4042
34201220,3.5000,3.3666
34202218,3.5000,3.3392
34203220,3.5000,3.2981
34204222,3.5000,3.2571
34205220,3.5000,3.2160
34206225,3.5000,3.1887
34207220,3.5000,3.1476
34208224,3.5000,3.1100
34209220,3.5000,3.0723
34210222,3.5000,3.0484
34211220,3.5000,3.0108
34212223,3.5000,2.9765
34213220,3.5000,2.9389
34214222,3.5000,2.9218
34215220,3.5000,2.8807
34216224,3.5000,2.8500
34217220,3.5000,2.8192
34218223,3.5000,2.7849
34219227,3.5000,2.7576
34220224,3.5000,2.7268
34221220,3.5000,2.7097
34222225,3.5000,2.6755
34223220,3.5000,2.6447
34224224,3.5000,2.6173
34225220,3.5000,2.5831
34226223,3.5000,2.5626
34227220,3.5000,2.5318
34228224,3.5000,2.5181
34229220,3.5000,2.4839
34230223,3.5000,2.4702
34231220,3.5000,2.4531
34232223,3.5000,2.4223
34233220,3.5000,2.4052
34234223,3.5000,2.3949
34235220,3.5000,2.3778
34236223,3.5000,2.3641
34237220,3.5000,2.3539
34238223,3.5000,2.3402
34239220,3.5000,2.3333
34240224,3.5000,2.3265
34241220,3.5000,2.3162
34242223,3.5000,2.2991
34243220,3.5000,2.2923
34244225,3.5000,2.2820
34245220,3.5000,2.2683
34246223,3.5000,2.2649
34247220,3.5000,2.2546
34248225,3.5000,2.2512
34249220,3.5000,2.2444
34250231,3.5000,2.2375
34251220,3.5000,2.2307
34253223,3.5000,2.2239
34259221,3.5000,2.2204
34266224,3.5000,2.2239
34267221,3.5000,2.2273
34268223,3.5000,2.2341
34269220,3.5000,2.2410
34270223,3.5000,2.2478
34271221,3.5000,2.2615
34272225,3.5000,2.2649
34273221,3.5000,2.2683
34274224,3.5000,2.2854
34275220,3.5000,2.2991
34276223,3.5000,2.3094
34277221,3.5000,2.3231
34278224,3.5000,2.3402
34279223,3.5000,2.3607
34280218,3.5000,2.3847
34281223,3.5000,2.4120
34282218,3.5000,2.4428
34283223,3.5000,2.4873
34284223,3.5000,2.5249
34285223,3.5000,2.5523
34286228,3.5000,2.6105
34287220,3.5000,2.6720
34288218,3.5000,2.7370
34289224,3.5000,2.7849
34290223,3.5000,2.8636
34291231,3.5000,2.9560
34292223,3.5000,3.0552
34293223,3.5000,3.1339
34294223,3.5000,3.2502
34295218,3.5000,3.3939
34296226,3.5000,3.5000
34348233,3.4966,3.5000
34349224,3.4932,3.5000
